coffee_shop_name,Text,star_rating
Venezia Italian Gelato ," 5/26/2016 3 check-ins My wife and I met Alice the owner, and we were welcomed in a very friendly manner.  The owners are brand new here; they came here straight from Italy so you know this is the real deal.  Compared to the other gelato places in Austin, this place's flavors are lighter but still taste very desserty.  The consistency is more like ice cream -- but healthier I guess? Right?  You must come here nowwwwww. ", pos 
Venezia Italian Gelato ," 6/19/2016 1 check-in I've been trying to decide whether or not I should keep this place a secret. But I want them to do well and figured, I shouldn't be selfish. So here I am writing a review for the best gelato I have ever had.  Venezia is located off of South Lamar, right next to a tattoo shop, and if you blink, you might miss it. It doesn't have flashing lights waving you down saying ""THE BEST GELATO HERE"" but it does have the Italian flag, which pretty much says they're legit, no?  Upon walking in, we were greeted straight away with warm smiles. The owners are so sweet and friendly, and that made my whole experience that much better. The wife took care of us, allowing us to sample whatever we pleased. I tried the Passion Fruit, to which she made sure I understood to try the whole sample at a time, so that all 3 layers of flavors would mix together. And boy was she right. As soon as I took the entire sample, my eyes grew bigger and she could see that I was amazed! It was so delicious, words can't even begin to describe it.  My boyfriend and I ended up getting the Hazelnut and Passion fruit gelato. No regrets there.  The decor inside is cute and simple and if I could, I would live here. When we left, the owners said their thank yous and I quote, ""ciao"", still with smiles on their faces. It was 10 minutes before their closing time, and they still had a positive attitude.  From the moment we stepped foot into the place to the moment we stepped out, they were welcoming and I can't rave enough about the service here. The gelato was fantastic but the experience was even better.  I want this place to stay open for a while and possibly for forever. I want this husband and wife duo to succeed, so go. Go out and support this business, because I have never felt so much love for and from a place before. Passion fruit on top and hazelnut at the bottom ", pos 
Venezia Italian Gelato , 8/27/2016 Amazingly perfect! The inside ambience and the people makes it a must visit place. I read the online review and went there to get Mr.Ring! The owners gave me a warm welcome and they offered to decorate the Ring for the occasion.  Service was one of the best. The owner also offered me few flavors of Gelato to try (even though he knows i was not there to buy gelato). The flavoring was top notch.  Will be definitely back to try their coffee range and buy more Mr.Rings and gelato! Best place to hangout. , pos 
Venezia Italian Gelato ," 8/30/2016 1 check-in I absolutely fell IN LOVE with the Ferrero Rocher gelato. I had it served with one scoop of the coffee flavor in a medium cup, where I quickly ate up the coffee just so I can savor the Ferrero Rocher. It was total bliss and I was immediately saddened that I didn't go up one size.  The amiable Italian owner added an even sweeter impression to our first visit. We asked him about the Tiramisu and even though my boyfriend didn't understand his accent, he was sold by the man's passionate description and tried it out.  I didn't even bother to try the Tiramisu, nor the Mr. Ring's (gelato donuts) which I originally went in for, after sampling the gelato. I'm now on a mission to find a gelato place in Houston that tastes as good, if not, I'll be coming back real soon! ", pos 
Venezia Italian Gelato , 11/2/2016 I have been looking for a gelato cafe for a while and I found it. This is my favorite place for Gelato! The Ferrero Rocher gelato is wonderful. The people working there are very nice and the cafe is very clean , pos 
Venezia Italian Gelato , 6/25/2016 This place is absolutely amazing! The people that work here including the owner are so sweet and helpful... They are real Italians which makes the lace so authentic.  The gelato is amazing!!! Just as good as the gelato I had in Italy. The coffee is even better! Definitely a cool spot to come relax and have some coffee and fun donut gelatos! , pos 
Venezia Italian Gelato ," 8/25/2016 2 check-ins Venezia was one of the few places that stayed open late on a weekday evening, and when we walked in we were greeted by very neat decor and the happy faces of our Italian-accented hosts behind the counter. The gelato was very good; I had salted caramel and something else I don't recall. I do recall that my wife and I were quite impressed with it, enough to promise ourselves a return visit. We'll be back. ", pos 
Venezia Italian Gelato ," 7/28/2016 1 check-in My family and I are quite fond of gelato, so once we heard there was a new good spot down south, we had to stop in and try it out.  It wasn't that difficult to find their business, but the parking lot is small.  They allow two sample for free before making your selection.  My son chose a small with two flavors, my husband had a waffle cone, and I chose a medium because I wanted three flavors.  I had the passion fruit, mango, and cappuccino.  I think the passion fruit was my favorite because it had a thin layer of chocolate and was the perfect combination.  We all enjoyed our treats and will definitely return next time we have a craving for gelato. ", pos 
Venezia Italian Gelato , 9/11/2016 Very good authentic Italian gelato. Great espresso also. The owners relocated from Italy and are very passionate about their gelato. Nice people. Found my favorite gelato in Austin! , pos 
Venezia Italian Gelato ," 8/21/2016 Amazing. I loved the cherry gelato. I also had the Italian cream, which was eggy and delicious, and the crème brulee which came with raw sugar on top. Everything was good. The store is very cute and I love that they serve espresso. My girlfriend really liked the stracciatella. I only wish they let you try more than two samples. That cheesecake flavor was calling to me, but I'll have to save that for another day. ", pos 
Venezia Italian Gelato ," 10/30/2016 I had the MR RING and it was AMAZING!!! Also, they let me sample a couple of gelato flavors who he were equally as incredible! The service is great and very helpful and the pricing is reasonable. I can honestly say this is one of the best gelatos I have ever had and will definitely be going back! ", pos 
Venezia Italian Gelato ," 7/19/2016 Updated review 5 check-ins Still just as good as the first day I visited, but I would reconsider coming if you have a nut allergy. I brought a friend who does have one and found out that she couldn't have anything there. The owners only have one mixer since they're still new and they use it for every thing. I don't believe they have a sign up for that, so hopefully this gets the message out. ", pos 
